customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
5c78528de7bc16285f19af96fce88f02,e6925d3e39cebd0f699008b248e58361,13208,jundiai,SP
506ad507afe195802c80197c61b37ebe,a6287dcde3fcf9870d4254398a407d27,22753,rio de janeiro,RJ
d84e7210215ea4e41afc01709a2a9124,1ccd4d08c7d4d9bc6ceb426ee6f7acee,31015,belo horizonte,MG
c8223f76047e09bea798462f2f46ffa9,b4ee22e08cdaeab0b8e6bf2e67d7c19b,45690,una,BA
308d634eb8b2e74f9b5bac996f0df5bc,c319f40740fdf4e982c795eb1eb6d6b1,04117,sao paulo,SP
b24e99c21cef9de4ad6b940683949ce0,8d97ec3fada2f08485838b53e2d70bcd,29104,vila velha,ES
d83753f7658bcc23859c5f1988cdf50f,0c17966568c69f8f827f574911f8b729,02832,sao paulo,SP
6c2bbbe3ed23e59d735f3262256d21e8,be34d3b235cb9ae1bfd933d05891ff8a,12440,pindamonhangaba,SP
0163a9517d96e283b1a883de0e71c826,243bf34f2f9c8c7b941e3ad4783a4b10,13070,campinas,SP
916cb5df0371f10f45ac0aa1f49f3651,4626d9d18722ef09665317afb9666980,62320,tiangua,CE
968e2eb4991b10dd284390b31df9d4f7,e283ddc5beefba674d4dbcba24e37d04,31110,belo horizonte,MG
964b34423c822e9bd9831635ccc83db2,e49eafd7e69d43b8d86f6b5590fafd02,99980,david canabarro,RS
dee7ac1315330a02d049ad3b108c7ad4,16d778764561c820ab02b6ea12796b14,38410,uberlandia,MG
84224aa8a8d7d7a16e6ed976990b9cdf,93805ba8be262fe253c4284751762866,12955,bom jesus dos perdoes,SP
e49ffed12a438e0526f7d7f575649066,63c265da6b6a1c029778de3661b64977,13720,sao jose do rio pardo,SP
a19ca530fbc46743d5a951219cf04f2c,65571628698194dbda526c22f5ed2317,20920,rio de janeiro,RJ
939c6ecf27d8c32e7956b4a2a468326d,fe362d146a84f9000664211ac929b9d5,09240,santo andre,SP
50f592a0e6fd516ca735e8add58a9199,a5782905d18c0d30d5dfbf6f2a864719,20910,rio de janeiro,RJ
7bf997d6e16e6117b8312922c7408e10,ff3e14860e32acc535aea6a5402d531c,66640,belem,PA
627998518e729736c68e0040bd2caec1,fb5ad6c23182ac9a66db83611b62b18d,84640,bituruna,PR
decaeb61687071ee0fb5a7863b398032,0ff5b872dfd979e7d23064973ec52e5b,65054,sao luis,MA
31681d181856456f0e90f10594ed9b91,681b1f6f853abf792786c3429e8e8633,12243,sao jose dos campos,SP
1d07a80a15700b40cb15ff5870ee8b48,0e9bafe047d5c6fe3fd8ef6bcdce9a1a,62030,sobral,CE
ad2eb5d02c0808bcd8743117f6383cf6,ef0103e9602d12594d19c2b666219bc1,30810,belo horizonte,MG
87863ad6c20c831af722c2401a1daf59,b896655e2083a1d76b7b85df8fc86e40,07998,francisco morato,SP
1fda81133d4f067f76cc57be36cbf693,319735848583373563cb47f6f112b6c5,30170,belo horizonte,MG
9945b9b12c55447613e1cb11e21eb4e6,a0defeb4e8b47e1db2149cbe93d68609,13044,campinas,SP
9e29cde4ddb42f9330bcf3c9bc23d177,66980c3775537536f77b434d74e520f5,30290,belo horizonte,MG
84c25336ff90f2e2b233e6df15840570,d20f34444ce44ca683d46e9da98456e1,08685,suzano,SP
eb55392e91ca4fb066e8c3d099400dd1,04c5ad73047074972e9a1c744c3b4bf8,79333,corumba,MS
30159428cd8098929d2d39e5e357fcc5,a696ba5db33cf4835a04dd5965a86781,07787,cajamar,SP
dfac69a327ba24dac0d50fb8b12ef48f,c9c2e6e2ec65683e71205e16a5f3aa90,22753,rio de janeiro,RJ
4b635ddad21743917c499f9b05204909,c3166e62cdfb039707b78bcfc4828c86,36780,astolfo dutra,MG
6e119961531891f055b01aeb4f93552e,afa2d112b99f01c2f052f0dfec88726c,08573,itaquaquecetuba,SP
254e327149dc394a4edc7ff695098547,39104edef5e46d7b8c61848cc95e6d97,08694,suzano,SP
8cb759609b468ec8d01195f328535068,32c050ea3af0bf160de1209adfb922eb,24230,niteroi,RJ
b8cbb2fa6090f51abb6076e2b26ca3ae,c7797b25e6175614c2c8ad82742a2ddd,07263,guarulhos,SP
c625cc68d7f0a27897f05eff2b3a6da0,51c8ddf321ee68b8d49ccafa8f4cfa50,14600,sao joaquim da barra,SP
f6c2fddb486424d746d4a6ba2d27ccdb,7afc4a1c2af2ac4a2b4fd9fe63037bfe,03313,sao paulo,SP
8107ef7300d9c68b78a1e6650fd8cc61,309ad0882e18729b77dbe9b6bdbb2165,17020,bauru,SP
7aa45f0da7dbc08f11d376d597b2403f,1291474366a550ebc251d9187e763d62,12213,sao jose dos campos,SP
6b9d5ac3e7fab7fd8c5d866fa7ed6175,54ff1465fc605abd6e3df3b2d283e153,06126,osasco,SP
bd3cc0839577a877bb6bf7a10dbd08dc,799ed9d9a1712679681fb6bb70a8b638,12080,taubate,SP
569cf68214806a39acc0f39344aea67f,c2551ea089b7ebbc67a2ea8757152514,44380,cruz das almas,BA
61f53bd3b55a43b690dde0258d8a87ae,d0bd25a13b24e8d59a11adda68bd3ecd,26050,nova iguacu,RJ
9551c9f70be99f31e88354c565e543f0,795c1622cf7a53d63d324e862349d01c,82315,curitiba,PR
a95a3515eff43dcc042cd6af4c28bc7d,d3882d7abd0c66064d740d7ed04dd1ef,13073,campinas,SP
bb07e71b9f9329b0b12519d519610049,d864fec759886e2c8ee25038e7f095ab,06419,barueri,SP
404e67122d00aaf4e82413c0355aca9d,eef70e28876f73d3076a39e54b764c8a,69098,manaus,AM
4f9aedfef4f40b043edf00b2556cb1ee,08c1b64fbaaeffe33ffb68f2629effac,88020,florianopolis,SC
bebb9511585f29e23eddf2394cd9e3c3,60701c1e7374ef731d859ed7be31a8c8,35650,pitangui,MG
d69a4424e3d769782d9612fe8575f1ff,4c6a2d83c50b419129850e0468b2560a,21311,rio de janeiro,RJ
b29bd54e3f696b788f8473826a68be4e,fab027a1984a0733038af650d749ac7a,08505,ferraz de vasconcelos,SP
ce757220d9f01ba4887f6bf76ced6a1c,a532fd54430dcef49c1f8dd838889158,86990,marialva,PR
1efefe2921f93169b360de8c6830c48f,c9cc1db7d87ab8d292dca31e5f1d6d01,29112,vila velha,ES
ff4545a3148f5a22667f301e00cb5ad7,70a2aece5345a514bf960b01975aaa60,91330,porto alegre,RS
b3927569e0d789c9d5239fbdbaaed7ad,4df43d4c7d3a093a519dbfe0b9dcc0d6,69307,boa vista,RR
4a31da2ba757502ad7fcc9dc6768cfa5,b8b3c435a58aebd788a477bed8342910,95585,arroio do sal,RS
c28575c13776aed05202cfecdc80d6d6,dda153711f14f8bcbf37d7ccd8946500,08584,itaquaquecetuba,SP
33ac5a0d983f8f8905499a9f926086f5,8028fbabf6123c13297c82f4393a4724,01452,sao paulo,SP
bb96337119e1d2b4ae497d8a71311d26,1fca9e6bc55b17b765c10d62eff1bee7,35480,bonfim,MG
9f6f3da49e2d46e3a7529f5e3c25ecce,a40096fc0a3862e9e12bc55b5f8e6ab2,20561,rio de janeiro,RJ
d3a765b74c54ad8773ea5c0e25f2ffdc,8912b89ef23a547c94ffc09574c01357,98910,tres de maio,RS
29309aa813182aaddc9b259e31b870e6,cd79b407828f02fdbba457111c38e4c4,04039,sao paulo,SP
b8c0da58ebf21a0ab35a3df2033adbcf,8ac4ecbdab8d119d46ccff5adaf3db15,21931,rio de janeiro,RJ
a70394b12364e5ae44f4553c76076a6a,0dbf75634e9cdb8dfef760501cf983a8,63010,juazeiro do norte,CE
255e3c4d9010ae035ddc3c962804bc83,02f1bf7b0a3e8e4f916c2584908314e7,25870,comendador levy gasparian,RJ
cdfe8c99fea297085c6b13241e2f0508,455c4cf9166818b1739c900a57433aba,03660,sao paulo,SP
299f7b5125c8fbe1761a1b320c34fc7d,b8b3c435a58aebd788a477bed8342910,95585,arroio do sal,RS
5e6f9be50727314362343a9db183bae0,d1ec84ece21390313fe8dd6457dd6ecb,17017,bauru,SP
e5774bc03685e61b1a33c24e43e28a3c,9049685052da8ea435727689c67b81c9,05590,sao paulo,SP
75d14995c7fd07f2b9b0410b42f7a155,4f49e4d666dcede7d03edb6040ebcd2a,13560,sao carlos,SP
82d98198f7fb1687858e03a5322e1621,b351ac91ab0ef29bae6da7fbc05959c0,80420,curitiba,PR
bdf7555b68e732af4bfe2171b8f257ed,7779fdf670bfe673e064b9aa5447674e,08830,mogi das cruzes,SP
81d317725cbfabb49d0858e3c70db52b,df2162a9aaf73bf42e812408330969a0,13189,hortolandia,SP
4a12498b256c30e2e59cf2ae246222b7,f988e05b9c8653f57178a723dc42cfe9,06045,osasco,SP
dfe763af2bf0e6285b927a89abe32019,4be1583defacacfea129170626a62569,13607,araras,SP
2026006bf7461b9cf591e44a9bf9cd9a,cab7d960c70627143573a8d907a5e946,22793,rio de janeiro,RJ
1eff81ab2dabace9a165ce9346ba7ffc,4bbaf6f7a10a7e26a8777aa5cb6d5864,20950,rio de janeiro,RJ
94dff73515858def7975ae5c2ec9e752,8cdff5a3a9a6a434a81568b355873dca,91030,porto alegre,RS
489b09be68ed44791c5b0eba7dc7eab3,08c07c761592a71b85136aa4fe76a6f4,48890,valente,BA
957be0f308e6fa876ef69064f6e24426,f7c7677be77763b1b2cf982a5e67fa61,22723,rio de janeiro,RJ
d480066851e79ce3e97c6a9e7e1473c3,690f1daf39d150896d05b876490b6fc5,02849,sao paulo,SP
fc6970358133b4ddd73d4fe57cfe6737,f1d32fc4daad97978a28051b160ca25e,71015,brasilia,DF
960bf4057534a50e64517fd24a1344a4,6a4a6b6ca4705fbb205db9348233410c,28920,cabo frio,RJ
8cf88d7ba142365ef2ca619ef06f9a0f,d29ede26cd3e2817b314005a88bd28a8,79092,campo grande,MS
77c2f46cf580f4874c9a5751c2d88474,402cce5c0509000eed9e77fece8056e2,63430,ico,CE
00c7c6f2aaf86b1a5a386b103b67b218,3edc2805e049db7e556130362bb517fc,13141,paulinia,SP
5a9b69b8d07b5b9b2b5c97df75837da1,ed20342b0e962655501a9a62f29e9a3c,06385,carapicuiba,SP
d2b091571da224a1b36412c18bc3bbfe,d699688533772c15a061e8ce81cb56df,04001,sao paulo,SP
40aa5aa3e0a9d5cbcec2281f2927b576,e2c59e02e343f49861fc454410cab380,08461,sao paulo,SP
f0e4a95200a47e2ae1aa8e8c1af0b24c,7c9b935f3b97a9c5ef678418932ae8e8,20080,rio de janeiro,RJ
64e07158c9d5745739e99b22c29b03b1,2329e176e6fa26919d55839e0421906f,89400,porto uniao,SC
0dac48fbbab7c46ad058c8be85977e84,f5f97fb8cf2cf88369faede2ef900aca,13150,cosmopolis,SP
7dc0e5a1cd93b2037b5705566f784f8c,de5f2d4aa1e29e756ca9225b1f157474,01307,sao paulo,SP
351e40989da90e70487765f6ea15d54b,74adf920dbd3d2e6e9f18acd88b2fd41,11680,ubatuba,SP
ab46103abc25cb3dd1a256b455dd9eaa,60e25dc38171becdb0abd13aac4ece3f,90010,porto alegre,RS
21906853307eab2fb1743556a919e9bd,89be91f6d069773a65226b2773313752,83601,campo largo,PR
ea67ed93ddaa0bf58279b76e78b9635a,502efad234d31eb84df82019d85ad6d4,08531,ferraz de vasconcelos,SP
3885c59916b2b261205c303fe0a10abf,f72d1ee92d55688d07ca88506300715e,22790,rio de janeiro,RJ
7cdfbe7202481c56a694a46f536baffb,cb5d14426ba66f929f72e01bb92fc3cf,12908,braganca paulista,SP
537a03fa6d77f18015e844965b36edef,b98e8baa11ce7bd990d03a54652d2723,80610,curitiba,PR
78f9a490b37c9cd175cd731e24e9b598,1a3d1e8b28c0ee27c23333ee108c47e6,29560,guacui,ES
0ab6ad4341f96228118680e0b3ef1848,ca042e1c4a76949e979abfb74159e9ab,31930,belo horizonte,MG
cce631765a9e31068af38b7e668fed9f,3ebf883fc9d9a5dca8de826c31689e41,60355,fortaleza,CE
d791834a0555c0062e98d735083f4373,f2a29b4d4c04184a9372bb7374d344ac,31555,belo horizonte,MG
e6bee29442c761ff0dfb9a4414922a5c,728e4a7d0db4845270091ded0923c71f,80540,curitiba,PR
f9a6bf8bc89af704ecd48975eff11800,1450a7cb6ba0bc92100a9a4a8a2f38e7,05704,sao paulo,SP
bca5625f843661186a352a2c160843ee,9bd3091ad5fac62f6389eacf9af4c571,06711,cotia,SP
db846bcd3ea0ef56effb856bd0266a90,394ac4de8f3acb14253c177f0e15bc58,01239,sao paulo,SP
f1b4e52c63caa18218f3d64e9f402638,712f57b0313fdcf9ebbae22e13082da8,32070,contagem,MG
9057be89fc10aa537f28280823bc1095,4e09f9ffad4793d2772c79fef32722b6,06142,osasco,SP
343e60c28c010a14f60d1121ba11a054,155a4fb3a54510a3ddc33184f73851b1,74780,goiania,GO
10ca6e617f38bd5d217ba0fea655b709,acaa6f655672f2558ebecf66492db971,62500,itapipoca,CE
2074276f1cbcee59fc01ab7b591d017b,013ae505c83f5fb1905ed23afdafd3a2,31525,belo horizonte,MG
fe582816ac842403b06d7daff93c3997,55e6a20bcac8442b97ec5d2ecdce1d94,95520,osorio,RS
f4d98068179c2289cd5f050f0ac67644,310647380793836bfa5b7b6b3f518423,14095,ribeirao preto,SP
021e84751ba0ead75b6d314a6ead88d9,9a58c55c10b4eb6c69fb0874d8beb466,23025,rio de janeiro,RJ
383c957ec162c9147f9aab26161af5c6,38e9ba7e543c33ae95a697ed2566dc00,22790,rio de janeiro,RJ
45bc2236e861a17b1c41d3d635ba0e35,2ddc001b620bd90d0f4378cfde1db887,06126,osasco,SP
ddb1eba2d5a60486026e74e899e57b53,f69d58eed2c84ede7937a8caf953d786,28640,carmo,RJ
eb3ae87718e44bcc08735499926d839a,c42e856d89c0bc91a5a0da38a528b615,07170,guarulhos,SP
246fdbb2a404aaee6bb5d93190dbf7e0,18fe8848721297d7931b46ff9e6c4bfb,20551,rio de janeiro,RJ
181b56f69c22bcb0ceeceba56c06d239,370cd3b09ea745fe047fd11db7430441,53370,olinda,PE
7557541c9c578082c892cf185c3b0b47,7ee645e84a436c9dad3d5af253162fe7,08980,nossa senhora do remedio,SP
7dab920e35ce0d5b1139e8999423fcc1,5df965670962764c4bb2dbd1ef8019a3,14620,orlandia,SP
93bd1798196b062dcad1fad2d80b6357,ad84eb40bebc0b761bbef7edd1e28d93,75901,rio verde,GO
12d53177e4683bebc84096c140330369,f8a45c354372724b0217757b40c245bd,20771,rio de janeiro,RJ
547d6ffb01ccfdcd3987a70bff3746d0,0be6fe889a8bc9c09d29602bf76ea1b8,12237,sao jose dos campos,SP
6143e5df1b61e9568a5f02adbdcc9ef7,cca887781e465f3b8aaaa7046b0f1016,64760,sao joao do piaui,PI
78dde783f1d86bc60a9740ff31937c39,e5defab6ae60b311ca597ce8f5a66cf9,01303,sao paulo,SP
e9155190b15b9ba34f65a95131cbc7b6,64af76ab0a3c046821554e75bb5420a3,85200,pitanga,PR
d013170b78d80c0195abeb230ec2d8c1,7f9c2ab72136f9fbe2a2ca856021624f,38747,patrocinio,MG
d7e165ba90f233742894011d725448c1,71e1f051740a6d2fcdc204e989035526,89012,blumenau,SC
ec43686dd7b2f48ea65475606fdfc85d,12bf6178776d90da204cdf1b37d23906,13214,jundiai,SP
3b3a94e8869494140c9338cf3034a920,c96dac240f97b3f694b804e6406af73d,28915,cabo frio,RJ
26299f241430972db79734a58139252d,ecf1f1e3e351934431480e901feefa43,22621,rio de janeiro,RJ
078bfceb258f6ee262174cbf251aa763,fc2e9d70ce1e9c19422b859224a9abd9,45530,itacare,BA
faf620ef3ae77d18586f3d921d677e18,7fef4de812315967e0c7b699e88c5753,02836,sao paulo,SP
9c32fd0f6852e77226bd2309dae25097,f092ea2a10aaf646af1a61650f95c6fd,22640,rio de janeiro,RJ
7d1a0d60968b2caba5aded67e29e73d8,8f7dec10f3c29bab1cf14fce2bcc730b,66093,belem,PA
935a368be7c475d126ffe4c185ec0ced,2cc2994dfd910c9faef01bcd602ff741,18540,porto feliz,SP
1a22acd74a5d1eecfdd5c47375ea8226,d39520d43560fc3b0ffc902eb6ee64df,36200,barbacena,MG
b829fddbce42cead675773ee8daaa179,d27826efcf22fc60cbd98d7558e0c723,85605,francisco beltrao,PR
42f7e5e06913e03368d002ce39aef221,f1939ce96b04762f66d2379397610d33,28960,iguaba grande,RJ
cdd9ad4cda041fbe4deedf56eb6aa862,d6079714e60399f21b26a9e7141a6f63,26172,belford roxo,RJ
00d8b72b2807894a9e5c690179132819,f87567b082c73dd2c953001b14ddd739,08588,itaquaquecetuba,SP
6cac77779271796bf107e2a9c85747af,5b2c641e7c5002f7d6dc715a1a13a6c6,37990,ibiraci,MG
cfd34f15eb3c20730fcfa9da03936fc8,b4e4f24de1e8725b74e4a1f4975116ed,36070,juiz de fora,MG
07226545d056696fc5946dab0f0f2a7c,be503af00c47c568e3fffd9b2344b5c6,02562,sao paulo,SP
6f674b7499f63f1fccdb6a1e75bd3de1,89f5cc69eed40bff0b1fe35ad25d81ac,14300,batatais,SP
cd014939a34b3661bfc51ed62a4ce149,df2b6f6f87c26ec6f0fdffbf9d82fafd,22450,rio de janeiro,RJ
9d1ad1c80967c646f17783f8741c75e8,b88054950162861bde66e9a073293bea,05444,sao paulo,SP
8a95b8c735c90ebf4f9f491e1d394e9f,2d6c92e215e5e67fa22737b6c75df406,88330,balneario camboriu,SC
619d38cef53788669e85d1d303c9b05e,6123d235520aa66727fed83f985bd1a9,20071,rio de janeiro,RJ
2cec9be88ae4cd3cdb1832edf3b7c46b,622f869865eac935f83c91cbae73c8d8,08465,sao paulo,SP
327927b2dace55da79e24be043558518,d06aa76a7ab34eec540a0a775cc19e53,85150,turvo,PR
8f7ecb4570dccd8aeb216db7823da1de,ad0a5744b9ef9ec052eb092d894edab1,36220,antonio carlos,MG
1d8d049d2320a51520300f4b41dae8f8,281005d5b3582f0dc64fb535b0a4da2f,05705,sao paulo,SP
654822911a381dd5c804318a3a555e38,b5d1c2be723c6f65df3d24567523e4f6,87013,maringa,PR
66ff55b6d499c819ee2ab54d7b7e198e,9366f99955dd87083cb71ea840164cb1,45602,itabuna,BA
d241d89dc876ac8450f20fa9824eb416,fae50349197fd922f4487e4000e2112c,11740,itanhaem,SP
9110693a12c644b2c2c95778234ba8cd,d96a987ed08a81ce3531dcd12ce00c6b,03717,sao paulo,SP
7c81a72e2604e2e4d33c3d3757596c44,cfc4edb67377c3fcbbc3ac1d2012f869,58175,cuite,PB
2592409d9cdb96ddbad1f10c30cd2b9a,878028a4d41bbb945295f5b196ca31df,87005,maringa,PR
64c17343b6c53ee761fd232e84384848,522e714643e682c9eff7415cffae54fb,13871,sao joao da boa vista,SP
d6369644f940bf60c49dfa4d4c046ccc,920a2c3a734b7db667bfa6eca770ea65,90010,porto alegre,RS
8607daf248ac59472ae39e50998c2b88,d9583b15468327017be6a7ce27db31a1,76680,itapuranga,GO
d71d5b39b7dfa38ca1beb3f5401ea668,8b79c4656d14b2c341d6daa6637b5918,82630,curitiba,PR
0db6ca6d0557c5b2358816e1ed450384,8746f1ba2e19bcf8bc03a946a0923d78,83511,almirante tamandare,PR
de0bac8d2ff6055f46241e3939e30a32,beceaa52fb2f761e647222b3cf7ce0b2,88200,tijucas,SC
b221a1216ce25664765639f2753409f3,1bf2349098d90e1462a6c3cb7f9395fd,39670,itamarandiba,MG
405fecd58e25e71c922897446940dbec,226d30f1ca3541ebcc569a4d851918e3,02461,sao paulo,SP
